Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2021-04-25,"Red Dog",5.9,,https://www.mountainproject.com/route/105756586/red-dog,1,"Colorado > Canon City > Shelf Road > The Gallery > Menses Prow",2.2,1,Lead,Onsight,Sport,,,2400
2021-04-25,"The Don Show",5.9,,https://www.mountainproject.com/route/106990696/the-don-show,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",1.9,2,Lead,Redpoint,Sport,,70,2400
2021-04-25,jasonbecker.com,5.10a/b,,https://www.mountainproject.com/route/106169770/jasonbeckercom,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",3.3,3,Lead,Onsight,Sport,,50,2800
2021-04-23,"Tits Up",5.12b,"Super Fun movement",https://www.mountainproject.com/route/105752335/tits-up,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > B. Cactus Cliff Left (Muscle Beach & right)",3.7,4,TR,,Sport,,80,6900
2021-04-23,Dihedrus,5.10b,,https://www.mountainproject.com/route/105752839/dihedrus,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > B. Cactus Cliff Left (Muscle Beach & right)",3.0,3,Lead,Onsight,Sport,,75,2900
2021-04-23,"Dereliction Affliction",5.11b,wwooottt,https://www.mountainproject.com/route/105754837/dereliction-affliction,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > B. Cactus Cliff Left (Muscle Beach & right)",3.0,3,Lead,Flash,Sport,,75,4900
2021-04-12,"Lick and a Promise",5.10c,"2 at.",https://www.mountainproject.com/route/107454465/lick-and-a-promise,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.9,3,Lead,Fell/Hung,Sport,,60,3200
2021-04-11,"The Exfoliator",5.11a/b,"2 at. rp but climbed slab... contrived, but maybe fun if you stay left",https://www.mountainproject.com/route/106911460/the-exfoliator,1,"Colorado > 10 Mile Canyon > White Cliff",1.8,2,Lead,,Sport,,75,4800
2021-04-11,Curvaceous,5.11b,"2 at. w Joe, Ben.  fun crux!",https://www.mountainproject.com/route/105750487/curvaceous,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",3.6,3,Lead,Fell/Hung,Sport,,100,4900
2021-04-06,"I Can Hear You Now!",5.9,,https://www.mountainproject.com/route/105854269/i-can-hear-you-now,1,"Colorado > Buena Vista > Transmitter Tower",3.0,3,Lead,Onsight,Sport,,60,2400
2021-04-06,Robocall,5.8-,,https://www.mountainproject.com/route/117375813/robocall,1,"Colorado > Buena Vista > Transmitter Tower",2.6,2,Lead,Onsight,Sport,,70,2000
2021-04-04,"Sea Breeze",5.11a,fun!,https://www.mountainproject.com/route/105748229/sea-breeze,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",2.5,3,Lead,Fell/Hung,Sport,,60,4600
2021-04-03,"Regular Route (""East Rib"")","5.4 PG13","super swing!!!",https://www.mountainproject.com/route/106861093/regular-route-east-rib,3,"Utah > Southeast Utah > 191 South > Looking Glass Rock",3.1,-1,Lead,Onsight,Sport,,400,1400
2021-04-02,"The Underling",5.10c,sketch,https://www.mountainproject.com/route/120003014/the-underling,1,"Utah > Southeast Utah > River Road > Take-Out Beach > The Stage",1.9,0,Lead,Fell/Hung,Sport,,75,3200
2021-04-02,"Industrial Disease aka Dead Moonies Don't Sell Flowers",5.11c,"worked on trs, 2 at. on lead 
fun route",https://www.mountainproject.com/route/105751381/industrial-disease-aka-dead-moonies-dont-sell-flowers,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Industrial Buttress",3.4,3,Lead,Fell/Hung,"Sport, TR",,70,5200
2021-04-02,"Acting Out",5.7,,https://www.mountainproject.com/route/120002891/acting-out,1,"Utah > Southeast Utah > River Road > Take-Out Beach > The Stage",2.0,1,Lead,Onsight,Sport,,70,1800
2021-04-02,Soliloquy,5.7,,https://www.mountainproject.com/route/120002850/soliloquy,1,"Utah > Southeast Utah > River Road > Take-Out Beach > The Stage",2.1,1,Lead,Onsight,Sport,,70,1800
2021-04-02,"To Boo, or Not to Boo",5.10a,,https://www.mountainproject.com/route/112556981/to-boo-or-not-to-boo,1,"Utah > Southeast Utah > River Road > Take-Out Beach > The Theater",2.9,3,Lead,Onsight,Sport,,75,2600
2021-03-31,Easiest,5.7,,https://www.mountainproject.com/route/106956344/easiest,1,"Colorado > Glenwood Springs > Main Elk Creek > Pup Tent of Solitude",1.5,2,Lead,Onsight,Sport,,25,1800
2021-03-31,"Girls With Guns",5.10d,,https://www.mountainproject.com/route/106956500/girls-with-guns,1,"Colorado > Glenwood Springs > Main Elk Creek > Pup Tent of Solitude",3.4,4,Lead,Onsight,Sport,,75,3500
2021-03-31,"Deputy Dawg",5.8,,https://www.mountainproject.com/route/106956365/deputy-dawg,1,"Colorado > Glenwood Springs > Main Elk Creek > Pup Tent of Solitude",2.3,1,Lead,Onsight,Sport,,25,2100
2021-03-28,"Speeding Ticket",5.6,,https://www.mountainproject.com/route/108194630/speeding-ticket,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.3,2,Lead,Onsight,Sport,,80,1600
2021-03-27,Unknown,V3,"s - snowy top out",https://www.mountainproject.com/route/113923058/unknown,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Tortuga > Widower Wall",2.3,2,,,Boulder,,10,20300
2021-03-27,"Early Manhood",V1,s,https://www.mountainproject.com/route/106462457/early-manhood,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Tortuga > Early Manhood Block",2.6,3,,,Boulder,,8,20100
2021-03-20,"Gettin' the Groove",5.7,,https://www.mountainproject.com/route/109227687/gettin-the-groove,1,"Colorado > South Platte > Goose Creek/Molly Gulch Campground > Sheeprock > Helen's Dome",2.8,3,Lead,Onsight,Sport,,110,1800
2021-03-18,"Herd Immunity",V3,s,https://www.mountainproject.com/route/118826828/herd-immunity,1,"Colorado > Denver South > Mitchell Creek Canyon > Corona Crag",2.6,3,,,Boulder,,10,20300
2021-03-07,Yatagarasu,5.12a,"rough roof, fun face
1 at.",https://www.mountainproject.com/route/119272635/yatagarasu,1,"Colorado > South Platte > Staunton State Park > The Raven",2.0,2,TR,,"Trad, TR",,50,6600
2021-03-07,"Flight Primary",5.10c,,https://www.mountainproject.com/route/114335819/flight-primary,1,"Colorado > South Platte > Staunton State Park > The Raven",2.7,3,Lead,Onsight,Sport,,50,3200
2021-03-07,Muninn,5.8-,,https://www.mountainproject.com/route/113567793/muninn,1,"Colorado > South Platte > Staunton State Park > The Raven",2.6,2,Lead,Onsight,Sport,,90,2000
2021-03-07,"Playing in the Updraft",5.9,,https://www.mountainproject.com/route/113567839/playing-in-the-updraft,2,"Colorado > South Platte > Staunton State Park > The Raven",2.8,3,Lead,Onsight,Sport,,,2400
2021-02-19,"Tootsie Roll",5.8-,,https://www.mountainproject.com/route/105761481/tootsie-roll,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > The Trad Lands",1.9,2,Lead,Onsight,Sport,,50,2000
2021-02-19,"Resident Bush",5.9,,https://www.mountainproject.com/route/105750859/resident-bush,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > The Trad Lands",1.8,2,Lead,Onsight,Sport,,50,2400
2021-02-07,2-pock,V0,,https://www.mountainproject.com/route/120272452/2-pock,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Falls Area > No Approach Boulder",-1.0,-1,Send,,Boulder,V0,8,20008
2021-02-07,Splits,V1,,https://www.mountainproject.com/route/120272392/splits,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Falls Area > No Approach Boulder",-1.0,-1,Send,,Boulder,V1,10,20100
2021-02-07,"No Approach Boulder Problem",V3-4,,https://www.mountainproject.com/route/107603060/no-approach-boulder-problem,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Falls Area > No Approach Boulder",3.2,3,Send,,Boulder,,15,20350
2021-01-31,"Bulge Standard",V4,s,https://www.mountainproject.com/route/112480387/bulge-standard,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Grocery Store Wall Bouldering",2.3,3,,,Boulder,,,20400
2021-01-24,"Sangre De Las Manos",V2,,https://www.mountainproject.com/route/108508491/sangre-de-las-manos,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Standalone Boulder",2.6,3,Send,,Boulder,,10,20200
2021-01-24,Tipless,V1-2,,https://www.mountainproject.com/route/108508661/tipless,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Standalone Boulder",2.4,3,Send,,Boulder,,10,20150
2021-01-24,"Back Stage",V0,,https://www.mountainproject.com/route/114296101/back-stage,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Fountainebleau Boulder",1.8,-1,Send,,Boulder,,,20008
2021-01-24,"Up Staged",V2,,https://www.mountainproject.com/route/105749875/up-staged,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Fountainebleau Boulder",2.5,3,Send,,Boulder,,,20200
2021-01-18,"Raise Your Rifles",V1,f,https://www.mountainproject.com/route/107214642/raise-your-rifles,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Grocery Store Wall Bouldering",2.4,3,,,Boulder,,12,20100
2021-01-11,"Fountain Lip Traverse",V4-,"6 at. fun, aesthetic",https://www.mountainproject.com/route/107006808/fountain-lip-traverse,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Fountain Lip Boulder",3.5,4,Attempt,,Boulder,,20,20370
2021-01-03,"Separation Anxiety",V4,"s --- great fun!",https://www.mountainproject.com/route/116188096/separation-anxiety,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Big, Gigantic Boulder",3.0,3,,,Boulder,,15,20400
2021-01-03,"Mr. Tree",V1,f,https://www.mountainproject.com/route/116188160/mr-tree,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Big, Gigantic Boulder",1.8,2,,,Boulder,,10,20100
2021-01-03,"Big, Gigantic Traverse",V0-,"f --so fun! Clockwise circle, felt like a long 5.11 with multiple no hands rests.",https://www.mountainproject.com/route/118921358/big-gigantic-traverse,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Big, Gigantic Boulder",2.5,3,,,Boulder,V-easy,40,20005
2021-01-03,"Graham Cracker",V0,f,https://www.mountainproject.com/route/116188041/graham-cracker,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Big, Gigantic Boulder",1.6,2,,,Boulder,,16,20008
2020-12-11,"Mrs. Howell",V1,s,https://www.mountainproject.com/route/111994505/mrs-howell,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Gilligan's Island",2.2,1,,,Boulder,,10,20100
2020-12-11,Keelhaul,V3,s,https://www.mountainproject.com/route/106832142/keelhaul,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Tortuga > The Schooner",2.2,2,,,Boulder,,15,20300
2020-12-10,"Peg Leg",V0,f,https://www.mountainproject.com/route/106444244/peg-leg,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Pirate's Cove",1.9,1,,,Boulder,,8,20008
2020-12-10,"The Plank",V2,s,https://www.mountainproject.com/route/106444231/the-plank,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Pirate's Cove",2.3,2,,,Boulder,,8,20200
2020-12-10,Breaker,V0-1,f,https://www.mountainproject.com/route/106444199/breaker,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Gilligan's Island",1.9,2,,,Boulder,,10,20050
2020-12-10,"Marry Ann",V1,s,https://www.mountainproject.com/route/106438916/marry-ann,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Gilligan's Island",2.7,2,,,Boulder,,12,20100
2020-12-10,"20 ft. Wave",V2-,f,https://www.mountainproject.com/route/106438912/20-ft-wave,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Gilligan's Island",1.9,2,,,Boulder,,11,20170
2020-12-10,"The Crest",V1,f,https://www.mountainproject.com/route/106444191/the-crest,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Gilligan's Island",2.1,2,,,Boulder,,10,20100
2020-12-06,"Dirt Trek",5.8,,https://www.mountainproject.com/route/112017117/dirt-trek,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.4,2,Lead,Onsight,Trad,,132,2100
2020-12-02,"You Say It's Your Birthday",V1,s,https://www.mountainproject.com/route/106970205/you-say-its-your-birthday,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > Mezzanine",2.5,2,,,Boulder,,,20100
2020-11-30,Startled,5.8,,https://www.mountainproject.com/route/105750853/startled,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > The Trad Lands",1.8,1,Lead,Onsight,Sport,,50,2100
2020-11-25,"This Ain't Naturita, Pilgrim",5.9,,https://www.mountainproject.com/route/105748589/this-aint-naturita-pilgrim,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Overhang Area",2.3,2,Lead,Onsight,"Sport, TR",,70,2400
2020-11-25,"Pack 'o Bobs",5.8,,https://www.mountainproject.com/route/105761448/pack-o-bobs,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Overhang Area",1.7,2,Lead,Onsight,Sport,,50,2100
2020-11-19,"Rivers of Babylon",5.10+,"Wonderful route, finger is healing up nicely. ",https://www.mountainproject.com/route/119336329/rivers-of-babylon,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > A. East Wall",2.6,3,Lead,Flash,Sport,,45,3300
2020-11-16,Grizabella,5.7,,https://www.mountainproject.com/route/105748861/grizabella,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.2,2,Lead,Onsight,Sport,,95,1800
2020-11-16,Mungajerry,5.10a,,https://www.mountainproject.com/route/105752506/mungajerry,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.3,2,Lead,Onsight,Sport,,100,2600
2020-11-16,"Lesser of Two Evils",5.5,"Amelia&#39;s first outdoor climb",https://www.mountainproject.com/route/112826165/lesser-of-two-evils,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",1.8,1,Lead,Onsight,Sport,,35,1500
2020-11-08,"Angel's Way",5.2,"Amazing scramble up arete. Downclimbed to the north of the summit, hike off was loose and steep. w/ TR",https://www.mountainproject.com/route/105758545/angels-way,8,"Colorado > Boulder > Flatirons > North > Skunk Canyon > Ridge 3 aka Angel's Way",3.6,4,Solo,,Trad,,1200,1200
2020-11-05,"Bush Administration",5.10b/c,,https://www.mountainproject.com/route/105762957/bush-administration,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",3.0,3,Lead,Onsight,Sport,,110,3100
2020-11-05,"Busch Gardens",5.10,,https://www.mountainproject.com/route/105762975/busch-gardens,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",2.9,3,Lead,Redpoint,Sport,,100,3000
2020-11-04,"Little Block Heelhook Traverse",V2,f,https://www.mountainproject.com/route/112085880/little-block-heelhook-traverse,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Arrowhead Arete Area",3.0,3,,,Boulder,,20,20200
2020-11-04,Evian,V3,s,https://www.mountainproject.com/route/109744945/evian,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Squirming Coil Area",2.6,2,,,Boulder,,11,20300
2020-11-02,"Breashears' Crack",V2,Laps,https://www.mountainproject.com/route/105755029/breashears-crack,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Black Hole",3.1,3,Send,,Boulder,V2,,20200
2020-11-02,"West Arete",V0,f,https://www.mountainproject.com/route/106566747/west-arete,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > 5.8 Boulder",1.8,1,,,Boulder,,10,20008
2020-11-02,"West Face of 5.8 Boulder",V0,f,https://www.mountainproject.com/route/106566743/west-face-of-58-boulder,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > 5.8 Boulder",1.7,1,,,Boulder,,10,20008
2020-11-02,"East Face Jug",V1,s,https://www.mountainproject.com/route/111366953/east-face-jug,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > 5.8 Boulder",1.7,2,,,Boulder,,10,20100
2020-11-02,"South Face",V0+,f,https://www.mountainproject.com/route/111067572/south-face,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > 5.8 Boulder",1.5,2,,,Boulder,,18,20010
2020-11-02,"Spike Mantel",V2,s,https://www.mountainproject.com/route/105756004/spike-mantel,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > Spike Rock",2.1,2,,,Boulder,,,20200
2020-10-31,"Passing Lane","5.9 PG13",,https://www.mountainproject.com/route/105755146/passing-lane,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",1.9,2,Lead,Onsight,Sport,,80,2400
2020-10-31,"Deuces Wild",5.10a,,https://www.mountainproject.com/route/105748292/deuces-wild,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.4,2,Lead,Onsight,Sport,,145,2600
2020-10-30,"Branch Manager",V1-,f,https://www.mountainproject.com/route/106840995/branch-manager,1,"Colorado > Morrison/Evergreen/Littleton > Fireblack Boulder",2.0,2,,,Boulder,,10,20075
2020-10-30,"Elephant's Ear",V1,s,https://www.mountainproject.com/route/106396174/elephants-ear,1,"Colorado > Morrison/Evergreen/Littleton > Fireblack Boulder",2.4,2,,,Boulder,,12,20100
2020-10-30,"Fireblack Direct",V2,s,https://www.mountainproject.com/route/106396204/fireblack-direct,1,"Colorado > Morrison/Evergreen/Littleton > Fireblack Boulder",2.8,3,,,Boulder,,12,20200
2020-10-30,"Center Moderates",V-easy,f,https://www.mountainproject.com/route/106396249/center-moderates,1,"Colorado > Morrison/Evergreen/Littleton > Fireblack Boulder",1.3,1,,,Boulder,,12,20000
2020-10-30,"Barefoot and Blindfolded",V-easy,f,https://www.mountainproject.com/route/106396186/barefoot-and-blindfolded,1,"Colorado > Morrison/Evergreen/Littleton > Fireblack Boulder",1.5,1,,,Boulder,,12,20000
2020-10-30,Swingtime,V1,s,https://www.mountainproject.com/route/106396394/swingtime,1,"Colorado > Morrison/Evergreen/Littleton > Fireblack Boulder",2.0,2,,,Boulder,,12,20100
2020-10-24,"Big Squirrels Don't Cry",5.9,,https://www.mountainproject.com/route/113539042/big-squirrels-dont-cry,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Pooka > 2. Canyon Amphitheater",2.8,3,Lead,Onsight,Sport,,75,2400
2020-10-24,"Follow That Thief",5.9+,,https://www.mountainproject.com/route/113538998/follow-that-thief,2,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Pooka > 2. Canyon Amphitheater",3.0,3,Lead,Onsight,Sport,,,2500
2020-10-24,"Restaurant At The End Of The Universe",5.10a,,https://www.mountainproject.com/route/113532141/restaurant-at-the-end-of-the-universe,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Pooka > 3. Astronomy Wall",3.0,3,Lead,,Sport,5.9,85,2600
2020-10-22,"In the Beginning",V1,s,https://www.mountainproject.com/route/105999202/in-the-beginning,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > The Cube Area",2.9,3,,,Boulder,,13,20100
2020-10-22,"Deal Jams",V1+,s,https://www.mountainproject.com/route/105999196/deal-jams,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > The Cube Area",2.1,2,,,Boulder,,10,20110
2020-10-20,"Low Tide",V1-2,s,https://www.mountainproject.com/route/106438938/low-tide,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Gilligan's Island",2.2,3,,,Boulder,,10,20150
2020-10-20,"Dead Wood",V0+,s,https://www.mountainproject.com/route/106438881/dead-wood,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Gilligan's Island",1.6,2,,,Boulder,,5,20010
2020-10-20,"Tide Pool",V0,f,https://www.mountainproject.com/route/112068971/tide-pool,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > Gilligan's Island",2.5,3,,,Boulder,,10,20008
2020-10-17,"Hanging Judge",5.11b,"really fun. race the pump!",https://www.mountainproject.com/route/105752059/hanging-judge,6,"Colorado > Golden > Clear Creek Canyon > Wall of Justice",3.3,4,Lead,Redpoint,Sport,,,4900
2020-10-17,Recovery,5.10c,,https://www.mountainproject.com/route/105748409/recovery,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.4,3,Lead,Redpoint,Sport,5.10+,85,3200
2020-10-15,"East Face (Standard)",5.4,"Traded leads w/ seb.",https://www.mountainproject.com/route/105748047/east-face-standard,5,"Colorado > Boulder > Flatirons > North > Third Flatiron",3.7,3,Lead,,Trad,,,1400
2020-10-13,"Patrick Hedgeclipper",5.11c,"Sick sequence, 4 sessions and 4 at. over the years.",https://www.mountainproject.com/route/105749308/patrick-hedgeclipper,1,"Colorado > Denver South > Castlewood Canyon SP > C-Section",3.2,4,Lead,Fell/Hung,Sport,,55,5200
2020-10-12,"Warmup Pockets",V0+,,https://www.mountainproject.com/route/112101987/warmup-pockets,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Warm-up Traverse Area",2.1,-1,Send,,Boulder,,15,20010
2020-10-12,"Part of A Warmup Traverse",V1+,,https://www.mountainproject.com/route/106042568/part-of-a-warmup-traverse,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Warm-up Traverse Area",2.4,-1,Send,,Boulder,,,20110
2020-10-11,"Mosquito Frito",V2-,,https://www.mountainproject.com/route/108187703/mosquito-frito,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > MoSo Area",1.5,1,Send,,Boulder,,8,20170
2020-10-10,"Super Phun Thyme",V3,,https://www.mountainproject.com/route/114171135/super-phun-thyme,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > The Cube Area",3.3,3,Send,,Boulder,,8,20300
2020-10-09,"Center Stage",V2,,https://www.mountainproject.com/route/114296096/center-stage,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Fountainebleau Boulder",2.3,3,Send,,Boulder,,,20200
2020-10-09,"Rocket Ship",V1+,,https://www.mountainproject.com/route/105748744/rocket-ship,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Fountainbleau Area > Fountain Lip Boulder",2.6,3,Send,,Boulder,,,20110
2020-10-06,"Gypsy Devil",V1,"Good warmup.",https://www.mountainproject.com/route/106960102/gypsy-devil,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Warm-up Traverse Area",2.3,2,Send,,Boulder,,10,20100
2020-10-04,[Redacted],5.10d,"Took 4 burns over 3 days to figure out beta, snagged it on 5th attempt. Amazing continuous climbing.",https://www.mountainproject.com/route/105748903/redacted,1,"Colorado > Denver South > Castlewood Canyon SP > C-Section",3.3,4,Lead,Redpoint,Sport,5.10c,55,3500
2020-10-04,"Heavy Duty Judy",5.10c,,https://www.mountainproject.com/route/105753529/heavy-duty-judy,1,"Colorado > Denver South > Castlewood Canyon SP > C-Section",2.4,3,Lead,Flash,Sport,5.10,55,3200
2020-10-03,"Sweet Nectar aka Meet George Jetson",V4,"First v4. Seb sent first and helped with beta. Tape makes a huge difference.",https://www.mountainproject.com/route/106577266/sweet-nectar-aka-meet-george-jetson,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Arrowhead Arete Area",2.6,3,Send,,Boulder,,,20400
2020-10-02,"Gneiss Lee Done",5.10a,,https://www.mountainproject.com/route/107751713/gneiss-lee-done,1,"Colorado > Morrison/Evergreen/Littleton > The Urban Alpine Crag",2.4,2,Lead,Onsight,Sport,,,2600
2020-10-02,"Morin a Minute",5.10a,,https://www.mountainproject.com/route/107751747/morin-a-minute,1,"Colorado > Morrison/Evergreen/Littleton > The Urban Alpine Crag",2.0,2,Lead,Onsight,Sport,,,2600
2020-10-02,"Hasbeen Done",5.10a,,https://www.mountainproject.com/route/107751741/hasbeen-done,1,"Colorado > Morrison/Evergreen/Littleton > The Urban Alpine Crag",2.1,1,Lead,Onsight,Sport,,,2600
2020-09-29,"South End",V2,,https://www.mountainproject.com/route/111809075/south-end,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Dasani Area",1.7,2,Send,,Boulder,,12,20200
2020-09-28,"Flightless Pigeons",V1,,https://www.mountainproject.com/route/106508079/flightless-pigeons,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > The Eggs > The Non Eggs",2.3,2,Flash,,Boulder,,10,20100
2020-09-28,"Around the Horn",V1,,https://www.mountainproject.com/route/106508102/around-the-horn,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > The Eggs > The Non Eggs",2.8,2,Send,,Boulder,,10,20100
2020-09-28,"Crack to Egg",V2,,https://www.mountainproject.com/route/116576614/crack-to-egg,1,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > The Eggs > Trailside Egg",2.6,2,Send,,Boulder,,11,20200
2020-09-28,"Dihedral Problem",V2,"1 left, 2 right, right much better",https://www.mountainproject.com/route/106257778/dihedral-problem,3,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > The Eggs > Trailside Egg",3.0,3,Send,,Boulder,,10,20200
2020-09-28,"Western Edge",V0,,https://www.mountainproject.com/route/110671320/western-edge,2,"Colorado > Morrison/Evergreen/Littleton > Alderfer/Three Sisters Park > The Eggs > Trailside Egg",1.8,1,Flash,,Boulder,,,20008
2020-09-20,"Lats Don't Have Feelings",5.11d,"checked it out, huge effort, first year of climbing.",https://www.mountainproject.com/route/105752329/lats-dont-have-feelings,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > B. Cactus Cliff Left (Muscle Beach & right)",3.6,4,Lead,Fell/Hung,Sport,,75,5500
2020-09-20,"Oscar de la Cholla",5.9,,https://www.mountainproject.com/route/105755515/oscar-de-la-cholla,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > D. Cactus Cliff Right (left of Funkdemental)",2.9,2,Lead,Onsight,Sport,,75,2400
2020-09-19,"Dirty Deed",5.8,"Sketchy rock. Pulled off handhold like it was mud.",https://www.mountainproject.com/route/112403647/dirty-deed,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",1.6,1,Lead,Onsight,Sport,,70,2100
2020-09-19,"Number 1 Super Guy",5.11a,"What a fight!",https://www.mountainproject.com/route/105758107/number-1-super-guy,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",3.1,3,Lead,Redpoint,Sport,,55,4600
2020-09-18,"Route Fluffer",5.10c,,https://www.mountainproject.com/route/105762057/route-fluffer,1,"Colorado > Canon City > Shelf Road > The Dark Side",1.5,1,Lead,Onsight,Sport,,80,3200
2020-09-16,Blackshirts,5.10b/c,"Fun! ",https://www.mountainproject.com/route/110984541/blackshirts,1,"Colorado > Canon City > Shelf Road > The Gallery > Far Side",3.5,3,Lead,Fell/Hung,Sport,,70,3100
2020-09-16,"Thirteen Engines",5.11c,"took 100% effort  to fall my way up this one. 6/7 falls at crux ",https://www.mountainproject.com/route/105748975/thirteen-engines,1,"Colorado > Canon City > Shelf Road > The Gallery > Menses Prow",3.1,3,Lead,Fell/Hung,Sport,,70,5200
